0.000000 13.088500 0.465600
0.000050 13.088500 0.465600
0.000100 13.088500 0.465600
0.000150 13.088500 0.465600
0.000200 13.088500 0.465600
0.000250 13.088499 0.465600
0.000300 13.088499 0.465600
0.000350 13.088499 0.465600
0.000400 13.088499 0.465600
0.000450 13.088498 0.465600
0.000500 13.088498 0.465600
0.000550 13.088497 0.465600
0.000600 13.088497 0.465600
0.000650 13.088496 0.465600
0.000700 13.088496 0.465600
0.000750 13.088495 0.465600
0.000800 13.088494 0.465600
0.000850 13.088494 0.465600
0.000900 13.088493 0.465600
0.000950 13.088492 0.465600
0.001000 13.088491 0.465600
0.001050 13.088490 0.465600
0.001100 13.088489 0.465600
0.001150 13.088488 0.465600
0.001200 13.088487 0.465600
0.001250 13.088486 0.465600
0.001300 13.088485 0.465600
0.001350 13.088484 0.465600
0.001400 13.088483 0.465600
0.001450 13.088481 0.465600
0.001500 13.088480 0.465600
0.001550 13.088479 0.465600
0.001600 13.088477 0.465600
0.001650 13.088476 0.465600
0.001700 13.088474 0.465600
0.001750 13.088473 0.465600
0.001800 13.088471 0.465600
0.001850 13.088470 0.465600
0.001900 13.088468 0.465600
0.001950 13.088466 0.465600
0.002000 13.088465 0.465600
0.002050 13.088463 0.465600
0.002100 13.088461 0.465600
0.002150 13.088459 0.465600
0.002200 13.088457 0.465600
0.002250 13.088455 0.465600
0.002300 13.088453 0.465600
0.002350 13.088451 0.465600
0.002400 13.088449 0.465600
0.002450 13.088447 0.465600
0.002500 13.088445 0.465600
0.002550 13.088443 0.465600
0.002600 13.088440 0.465600
0.002650 13.088438 0.465600
0.002700 13.088436 0.465600
0.002750 13.088433 0.465600
0.002800 13.088431 0.465600
0.002850 13.088428 0.465600
0.002900 13.088426 0.465600
0.002950 13.088423 0.465600
0.003000 13.088420 0.465600
0.003050 13.088418 0.465600
0.003100 13.088415 0.465600
0.003150 13.088412 0.465600
0.003200 13.088409 0.465600
0.003250 13.088407 0.465600
0.003300 13.088404 0.465600
0.003350 13.088401 0.465600
0.003400 13.088398 0.465600
0.003450 13.088395 0.465600
0.003500 13.088392 0.465600
0.003550 13.088389 0.465600
0.003600 13.088385 0.465600
0.003650 13.088382 0.465600
0.003700 13.088379 0.465600
0.003750 13.088376 0.465600
0.003800 13.088372 0.465600
0.003850 13.088369 0.465600
0.003900 13.088366 0.465600
0.003950 13.088362 0.465600
0.004000 13.088359 0.465600
0.004050 13.088355 0.465600
0.004100 13.088351 0.465600
0.004150 13.088348 0.465600
0.004200 13.088344 0.465600
0.004250 13.088340 0.465600
0.004300 13.088337 0.465600
0.004350 13.088333 0.465600
0.004400 13.088329 0.465600
0.004450 13.088325 0.465600
0.004500 13.088321 0.465600
0.004550 13.088317 0.465600
0.004600 13.088313 0.465600
0.004650 13.088309 0.465600
0.004700 13.088305 0.465600
0.004750 13.088301 0.465600
0.004800 13.088296 0.465600
0.004850 13.088292 0.465600
0.004900 13.088288 0.465600
0.004950 13.088283 0.465600
0.005000 13.088279 0.465600
0.005050 13.088275 0.465600
0.005100 13.088270 0.465600
0.005150 13.088266 0.465600
0.005200 13.088261 0.465600
0.005250 13.088256 0.465600
0.005300 13.088252 0.465600
0.005350 13.088247 0.465600
0.005400 13.088242 0.465600
0.005450 13.088237 0.465600
0.005500 13.088233 0.465600
0.005550 13.088228 0.465600
0.005600 13.088223 0.465600
0.005650 13.088218 0.465600
0.005700 13.088213 0.465600
0.005750 13.088208 0.465600
0.005800 13.088203 0.465600
0.005850 13.088198 0.465600
0.005900 13.088192 0.465600
0.005950 13.088187 0.465600
0.006000 13.088182 0.465600
0.006050 13.088176 0.465600
0.006100 13.088171 0.465600
0.006150 13.088166 0.465600
0.006200 13.088160 0.465600
0.006250 13.088155 0.465600
0.006300 13.088149 0.465600
0.006350 13.088144 0.465600
0.006400 13.088138 0.465600
0.006450 13.088132 0.465600
0.006500 13.088127 0.465600
0.006550 13.088121 0.465600
0.006600 13.088115 0.465600
0.006650 13.088109 0.465600
0.006700 13.088103 0.465600
0.006750 13.088097 0.465600
0.006800 13.088091 0.465600
0.006850 13.088085 0.465600
0.006900 13.088079 0.465600
0.006950 13.088073 0.465600
0.007000 13.088067 0.465600
0.007050 13.088061 0.465600
0.007100 13.088054 0.465600
0.007150 13.088048 0.465600
0.007200 13.088042 0.465600
0.007250 13.088035 0.465600
0.007300 13.088029 0.465600
0.007350 13.088022 0.465600
0.007400 13.088016 0.465600
0.007450 13.088009 0.465600
0.007500 13.088003 0.465600
0.007550 13.087996 0.465600
0.007600 13.087989 0.465600
0.007650 13.087983 0.465600
0.007700 13.087976 0.465600
0.007750 13.087969 0.465600
0.007800 13.087962 0.465600
0.007850 13.087955 0.465600
0.007900 13.087948 0.465600
0.007950 13.087941 0.465600
0.008000 13.087934 0.465600
0.008050 13.087927 0.465600
0.008100 13.087920 0.465600
0.008150 13.087913 0.465600
0.008200 13.087906 0.465600
0.008250 13.087898 0.465600
0.008300 13.087891 0.465600
0.008350 13.087884 0.465600
0.008400 13.087876 0.465600
0.008450 13.087869 0.465600
0.008500 13.087861 0.465600
0.008550 13.087854 0.465600
0.008600 13.087846 0.465600
0.008650 13.087839 0.465600
0.008700 13.087831 0.465600
0.008750 13.087823 0.465600
0.008800 13.087816 0.465600
0.008850 13.087808 0.465600
0.008900 13.087800 0.465600
0.008950 13.087792 0.465600
0.009000 13.087784 0.465600
0.009050 13.087776 0.465600
0.009100 13.087768 0.465600
0.009150 13.087760 0.465600
0.009200 13.087752 0.465600
0.009250 13.087744 0.465600
0.009300 13.087736 0.465600
0.009350 13.087727 0.465600
0.009400 13.087719 0.465600
0.009450 13.087711 0.465600
0.009500 13.087702 0.465600
0.009550 13.087694 0.465600
0.009600 13.087685 0.465600
0.009650 13.087677 0.465600
0.009700 13.087668 0.465600
0.009750 13.087660 0.465600
0.009800 13.087651 0.465600
0.009850 13.087642 0.465600
0.009900 13.087634 0.465600
0.009950 13.087625 0.465600
0.010001 13.087616 0.465600
0.010051 13.087607 0.465600
0.010101 13.087598 0.465600
0.010151 13.087589 0.465600
0.010201 13.087580 0.465600
0.010251 13.087571 0.465600
0.010301 13.087562 0.465600
0.010351 13.087553 0.465600
0.010401 13.087544 0.465600
0.010451 13.087535 0.465600
0.010501 13.087526 0.465600
0.010551 13.087516 0.465600
0.010601 13.087507 0.465600
0.010651 13.087497 0.465600
0.010701 13.087488 0.465600
0.010751 13.087479 0.465600
0.010801 13.087469 0.465600
0.010851 13.087459 0.465600
0.010901 13.087450 0.465600
0.010951 13.087440 0.465600
0.011001 13.087430 0.465600
0.011051 13.087421 0.465600
0.011101 13.087411 0.465600
0.011151 13.087401 0.465600
0.011201 13.087391 0.465600
0.011251 13.087381 0.465600
0.011301 13.087371 0.465600
0.011351 13.087361 0.465600
0.011401 13.087351 0.465600
0.011451 13.087341 0.465600
0.011501 13.087331 0.465600
0.011551 13.087321 0.465600
0.011601 13.087311 0.465600
0.011651 13.087300 0.465600
0.011701 13.087290 0.465600
0.011751 13.087280 0.465600
0.011801 13.087269 0.465600
0.011851 13.087259 0.465600
0.011901 13.087248 0.465600
0.011951 13.087238 0.465600
0.012001 13.087227 0.465600
0.012051 13.087217 0.465600
0.012101 13.087206 0.465600
0.012151 13.087195 0.465600
0.012201 13.087184 0.465600
0.012251 13.087174 0.465600
0.012301 13.087163 0.465600
0.012351 13.087152 0.465600
0.012401 13.087141 0.465600
0.012451 13.087130 0.465600
0.012501 13.087119 0.465600
0.012551 13.087108 0.465600
0.012601 13.087097 0.465600
0.012651 13.087086 0.465600
0.012701 13.087074 0.465600
0.012751 13.087063 0.465600
0.012801 13.087052 0.465600
0.012851 13.087040 0.465600
0.012901 13.087029 0.465600
0.012951 13.087018 0.465600
0.013001 13.087006 0.465600
0.013051 13.086995 0.465600
0.013101 13.086983 0.465600
0.013151 13.086972 0.465600
0.013201 13.086960 0.465600
0.013251 13.086948 0.465600
0.013301 13.086936 0.465600
0.013351 13.086925 0.465600
0.013401 13.086913 0.465600
0.013451 13.086901 0.465600
0.013501 13.086889 0.465600
0.013551 13.086877 0.465600
0.013601 13.086865 0.465600
0.013651 13.086853 0.465600
0.013701 13.086841 0.465600
0.013751 13.086829 0.465600
0.013801 13.086817 0.465600
0.013851 13.086804 0.465600
0.013901 13.086792 0.465600
0.013951 13.086780 0.465600
0.014001 13.086768 0.465600
0.014051 13.086755 0.465600
0.014101 13.086743 0.465600
0.014151 13.086730 0.465600
0.014201 13.086718 0.465600
0.014251 13.086705 0.465600
0.014301 13.086693 0.465600
0.014351 13.086680 0.465600
0.014401 13.086667 0.465600
0.014451 13.086654 0.465600
0.014501 13.086642 0.465600
0.014551 13.086629 0.465600
0.014601 13.086616 0.465600
0.014651 13.086603 0.465600
0.014701 13.086590 0.465600
0.014751 13.086577 0.465600
0.014801 13.086564 0.465600
0.014851 13.086551 0.465600
0.014901 13.086538 0.465600
0.014951 13.086524 0.465600
0.015001 13.086511 0.465600
0.015051 13.086498 0.465600
0.015101 13.086485 0.465600
0.015151 13.086471 0.465600
0.015201 13.086458 0.465600
0.015251 13.086444 0.465600
0.015301 13.086431 0.465600
0.015351 13.086417 0.465600
0.015401 13.086404 0.465600
0.015451 13.086390 0.465600
0.015501 13.086376 0.465600
0.015551 13.086363 0.465600
0.015601 13.086349 0.465600
0.015651 13.086335 0.465600
0.015701 13.086321 0.465600
0.015751 13.086307 0.465600
0.015801 13.086293 0.465600
0.015851 13.086279 0.465600
0.015901 13.086265 0.465600
0.015951 13.086251 0.465600
0.016001 13.086237 0.465600
0.016051 13.086223 0.465600
0.016101 13.086209 0.465600
0.016151 13.086195 0.465600
0.016201 13.086180 0.465600
0.016251 13.086166 0.465600
0.016301 13.086152 0.465600
0.016351 13.086137 0.465600
0.016401 13.086123 0.465600
0.016451 13.086108 0.465600
0.016501 13.086094 0.465600
0.016551 13.086079 0.465600
0.016601 13.086064 0.465600
0.016651 13.086050 0.465600
0.016701 13.086035 0.465600
0.016751 13.086020 0.465600
0.016801 13.086005 0.465600
0.016851 13.085990 0.465600
0.016901 13.085975 0.465600
0.016951 13.085961 0.465600
0.017001 13.085946 0.465600
0.017051 13.085930 0.465600
0.017101 13.085915 0.465600
0.017151 13.085900 0.465600
0.017201 13.085885 0.465600
0.017251 13.085870 0.465600
0.017301 13.085855 0.465600
0.017351 13.085839 0.465600
0.017401 13.085824 0.465600
0.017451 13.085809 0.465600
0.017501 13.085793 0.465600
0.017551 13.085778 0.465600
0.017601 13.085762 0.465600
0.017651 13.085746 0.465600
0.017701 13.085731 0.465600
0.017751 13.085715 0.465600
0.017801 13.085699 0.465600
0.017851 13.085684 0.465600
0.017901 13.085668 0.465600
0.017951 13.085652 0.465600
0.018001 13.085636 0.465600
0.018051 13.085620 0.465600
0.018101 13.085604 0.465600
0.018151 13.085588 0.465600
0.018201 13.085572 0.465600
0.018251 13.085556 0.465600
0.018301 13.085540 0.465600
0.018351 13.085524 0.465600
0.018401 13.085507 0.465600
0.018451 13.085491 0.465600
0.018501 13.085475 0.465600
0.018551 13.085458 0.465600
0.018601 13.085442 0.465600
0.018651 13.085426 0.465600
0.018701 13.085409 0.465600
0.018751 13.085393 0.465600
0.018801 13.085376 0.465600
0.018851 13.085359 0.465600
0.018901 13.085343 0.465600
0.018951 13.085326 0.465600
0.019001 13.085309 0.465600
0.019051 13.085292 0.465600
0.019101 13.085275 0.465600
0.019151 13.085259 0.465600
0.019201 13.085242 0.465600
0.019251 13.085225 0.465600
0.019301 13.085208 0.465600
0.019351 13.085190 0.465600
0.019401 13.085173 0.465600
0.019451 13.085156 0.465600
0.019501 13.085139 0.465600
0.019551 13.085122 0.465600
0.019601 13.085104 0.465600
0.019651 13.085087 0.465600
0.019701 13.085070 0.465600
0.019751 13.085052 0.465600
0.019801 13.085035 0.465600
0.019851 13.085017 0.465600
0.019901 13.085000 0.465600
0.019951 13.084982 0.465600
0.020001 13.084964 0.465600
0.020051 13.084947 0.465600
0.020101 13.084929 0.465600
0.020151 13.084911 0.465600
0.020201 13.084893 0.465600
0.020251 13.084875 0.465600
0.020301 13.084858 0.465600
0.020351 13.084840 0.465600
0.020401 13.084822 0.465600
0.020451 13.084804 0.465600
0.020501 13.084785 0.465600
0.020551 13.084767 0.465600
0.020601 13.084749 0.465600
0.020651 13.084731 0.465600
0.020701 13.084713 0.465600
