Ereco,Mask
0.014001610151969704,True
0.011539872996055398,True
0.007217557093188563,True
0.019134931465670864,True
0.009553947798454079,False
0.022824612490379127,True
0.010725016495272915,True
0.0058529325929139045,True
0.012542085997306619,True
0.021103084437095437,False
0.02023859395651559,True
0.018752370735690395,True
0.025518604179904262,True
0.0050805645790551095,False
0.008422104469978127,False
0.009860416046821389,False
0.00583866240648965,True
0.01600314985915354,True
0.021712953468844692,True
0.01826143538161448,True
0.011399765392825405,True
0.020010622879550258,True
0.012737157694541725,True
0.008475897213504115,True
0.01391264810232858,True
0.01699074639944772,True
0.008132226845309535,True
0.014845427414462369,True
0.005818036219165126,True
0.004976978203341761,True
0.008482216736361781,True
0.00693347372679452,True
0.006392350336596766,True
0.011635360142276088,True
0.01646167745260934,True
0.01010937204031686,False
0.019839695803367408,True
0.01441526781722239,True
0.007782650582038673,False
0.012994517676078591,False
0.005085872551486292,False
0.017599722763583462,True
0.02373503865866403,True
0.019679561516330043,True
0.019482784172580044,True
0.016902626864158426,False
0.00706214394240121,True
0.010890149971530238,True
0.021866128822848597,True
0.004825766345546046,True
0.008528167835914407,True
0.007735102049552711,True
0.02357086171774606,True
0.005383364459559717,False
0.014455150477134499,False
0.022026180140220435,True
0.022155536552951136,False
0.020279962441012662,True
0.0145253666844819,False
0.02532407271071604,True
0.020023143669650356,True
0.011146910091922084,True
0.00558861710695962,True
0.0051599317398522285,True
0.028024845949851784,True
0.0056208231654618175,True
0.023812729708396707,True
0.01732867421774606,True
0.015840238444053443,True
0.010282245032035621,True
0.013593041321322719,True
0.012788246981345924,True
0.014849405161582742,True
0.011084362408206264,True
0.013275920740806375,True
0.017331872841403285,True
0.0181195849101179,True
0.0248075293508027,False
0.005443805834338465,True
0.013581788889610084,True
0.008081450602099697,True
0.00569098367361764,False
0.016843692680880824,True
0.019925642840110572,True
0.0204885596242402,True
0.02109172238974313,True
0.015389130465232643,False
0.013270358940646449,True
0.02104128729506663,True
0.014083167931124966,True
0.01632819639846018,True
0.01927347936300973,True
0.013574420830294887,True
0.014225001236483853,True
0.01962747850088815,True
0.015800643822238246,False
0.0315115031209443,False
0.0259110392537568,True
0.007921535870120325,True
0.01142439686461619,False
0.012531535498344216,True
0.011893813482963356,False
0.0051699277368042855,True
0.005300610324427882,False
0.01839863862662057,True
0.006245493551776209,False
0.009845481268607887,True
0.018439442507468973,True
0.005056592425391474,True
0.0166643408742402,False
0.011210275522910866,True
0.007761584421679774,True
0.018577214113914286,True
0.019276169649802957,False
0.02001187982229928,True
0.00711884536413888,True
0.009571553608462612,True
0.01590960397391061,True
0.011220329186007778,True
0.00558110191492776,True
0.01881125818892649,True
0.026704160591647427,True
0.022564016243502894,True
0.012139396063529763,True
0.011476235739433084,True
0.02281102170614938,True
0.020616365334079068,True
0.016437907091819557,True
0.019909469505831997,True
0.01627677049307565,True
0.006141663452670375,True
0.019460300318443095,True
0.010759653469607632,True
0.012025881163322243,True
0.019498206011497293,True
0.012747877975985806,True
0.00780851354269723,True
0.021936581484519754,True
0.008543127886497292,True
0.019948452822410378,False
0.015207763544761452,True
0.01592876993819407,True
0.006814290186450282,True
0.004923421999499598,True
0.009414212576591287,True
0.025064130684420864,True
0.01449020757345895,False
0.004942278524920741,True
0.011686636826083462,True
0.018491974703513894,False
0.013805498949729714,True
0.014613407007896219,True
0.007980257889315882,True
0.0048017028179619696,True
0.015113217226707254,True
0.009131542107150356,True
0.011275902649447719,True
0.00827891217871836,True
0.015603676668845925,False
0.016008849998996058,False
0.009418361565158169,True
0.005983934303805628,False
0.020050909897372526,True
0.006068558832690516,True
0.00885805641814402,True
0.02030075537367991,True
0.006472504993960658,True
0.009075803181216518,True
0.014081336847984108,True
0.01360930528311471,True
0.019201021095797816,True
0.014040698878013406,True
0.01811826216384104,True
0.012679095141135964,True
0.016118312708579812,True
0.016887129656516824,True
0.004895769497439662,True
0.02106378354696969,True
0.02338043965964059,True
0.015401090494834695,True
0.005663491031214991,True
0.00590833797125558,True
0.015491857430026333,True
0.007465576073214808,False
0.026177889696800027,True
0.008135354630195412,True
0.006689070602938929,True
0.0165784996668928,True
0.007840192696139612,True
0.004842166325137415,True
0.012328092476413052,True
0.008278476826392921,True
0.020771469017550746,False
0.006548713347003261,True
0.004883051535174647,True
0.023453423372947486,True
0.005651086708590785,False
0.01834658419295481,True
0.01890160264639596,True
0.008561985870883266,True
0.0057343349662278085,True
0.004805707654044428,True
0.01849354159041575,True
0.017058950297080787,True
0.014028409859225552,True
0.013343225352012428,True
0.024815249315940653,True
0.014976173273765358,True
0.015274175516807351,True
0.015630869738303934,True
0.0200792263667219,True
0.00506927283673028,False
0.02274394979147653,True
0.019724562546298306,True
0.012187648646079812,True
0.005144371649310389,True
0.020198083778903284,True
0.02093682657881907,True
0.01971166502638987,True
0.022701610466525357,True
0.006384937187716762,True
0.005024105569407741,True
0.005123561402842799,True
0.01017861830397776,True
0.008690338484489236,True
0.004793491562888423,True
0.014602414957725319,True
0.005288985153720179,True
0.019128759257041727,True
0.011666743628227028,True
0.01697840487166575,False
0.011189557902061257,True
0.009934662243411342,True
0.005026928385779658,True
0.005975677153155604,True
0.011782663246676723,True
0.01886844050093821,True
0.008942595831596168,False
0.010471408268496792,True
0.015425578943931375,True
0.004937581500098506,False
0.02067379748030833,True
0.008366228958651821,True
0.023006215950534144,True
0.010644623629295143,True
0.009831268898689065,True
0.00840564479498605,False
0.015942219607078346,False
0.004893665513083735,True
0.008799368254386696,True
0.015024743906699929,True
0.01526957117720774,True
0.020944188944541725,True
0.023000698916160377,True
0.0226733482997053,False
0.014301778666221412,True
0.01383275067015818,True
0.005039110740706721,True
0.021740618578635965,True
0.008231472841941628,True
0.013899690977775369,True
0.023553138634249966,True
0.011410732170626919,False
0.009017393223487649,True
0.014332410685264382,False
0.017893769137107645,True
0.015826922289573463,True
0.010713171354972633,True
0.010192326418601783,True
0.026143498293601783,True
0.013612528702304165,True
0.010183276526176246,True
0.006200127979800502,True
0.021653507134005826,True
0.01253597821860055,True
0.026427648445651333,False
0.018680159441673075,False
0.02834984862013987,True
0.008308822266303811,True
0.006433212658450404,False
0.023170516869113245,True
0.00500029798416833,True
0.013648672930442604,False
0.012076011082217494,True
0.021432210795127662,True
0.013524624697410378,True
0.01392820440932444,False
0.012283996454917703,True
0.016416269175254617,True
0.01824891745253733,True
0.012525278917991432,True
0.019267840258323465,True
0.019865542284690653,True
0.01339885892538766,False
0.0069247764554474745,True
0.009847566982791225,True
0.013756200663291725,True
0.024599623553001198,True
0.004945376416728296,True
0.01580949675246409,False
0.00559838022856454,True
0.009380203119956765,True
0.021377036949679653,True
0.021243731371604714,True
0.02250385846762399,True
0.02375245465903024,True
0.004896915337130824,True
0.00901246773406199,True
0.01599396788283518,False
0.010102904431068215,True
0.00521511377958993,False
0.013909223429405006,True
0.006045650621936121,True
0.018691189667269986,False
0.01490456568404368,True
0.01022128667502145,True
0.010754712959811489,True
0.005281572004840174,True
0.011039342753135475,False
0.028218040367648405,True
0.0234853657405012,True
0.005374236008212367,True
0.011939583202883998,True
0.014017903200828347,True
0.011852212807223598,False
0.009265641800605568,True
0.01592256154684762,True
0.014914750925742898,True
0.015816649309837137,True
0.015609013430320534,True
0.004987870236918727,False
0.02532392775221995,True
0.020195892235324184,True
0.01099013890890817,True
0.00866866146727732,True
0.01348904072447947,True
0.008386702648841652,True
0.018815058609530727,True
0.011323889156863491,True
0.01920396604208688,True
0.011239703051292214,True
0.012342959305331509,False
0.01324256741210154,True
0.014912502161704812,True
0.007949628583633217,False
0.016991440645896708,True
0.01667434014944772,True
0.008274392983004848,True
0.010167115112826626,True
0.017575857989036353,True
0.009744863859855447,True
0.00738120641379098,True
0.01224789606734446,False
0.009861713759147439,True
0.019368899246737757,True
0.018871404520713602,True
0.015549005381309303,True
0.019821983210288795,True
0.02623194684653024,True
0.024637426277682582,True
0.005413138886973658,True
0.015079175821983131,True
0.009306435963198939,False
0.007735147854373256,True
0.013274171225272927,True
0.018425298592135708,True
0.021114739290916236,True
0.02011018168135813,False
0.012125434271537575,True
0.026478234163963114,True
0.016544408671104224,True
0.011975418440543922,True
0.00648247446684579,True
0.015800934664451392,False
0.011103803535983364,True
0.013352167479240212,True
0.014127351662204067,False
0.0076184382359617085,True
0.007976691476547036,True
0.004773448487803736,True
0.012033168188773903,False
0.009235926529452602,True
0.008312998882972511,True
0.019679281107627664,True
0.017095059296176236,True
0.02840684690146188,True
0.026650698534690653,True
0.015317745110080043,False
0.006215418716952601,True
0.012390622488700662,False
0.019993286959373267,True
0.008807814976260464,True
0.015338502756797585,True
0.018532470576011453,True
0.006021166583583155,True
0.005389506956622401,True
0.018472981325828346,False
0.007993158718631068,True
0.012434301726066384,True
0.01413469113974313,True
0.0187455032984846,True
0.022141681572482388,True
0.0052284844127152355,False
0.024313889376365458,True
0.005003263136431972,True
0.008212809673988136,True
0.013878798357688698,True
0.015792522303306373,False
0.011349312683627407,True
0.010943240543887416,True
0.015687825075828346,True
0.015642874590598856,False
0.005665740868136683,False
0.020869479052268776,True
0.025055038353488247,True
0.02030826940207223,True
0.017548331133567605,True
0.023574275871798795,True
0.0181242760340803,False
0.018376622072898658,True
0.00836697065039805,True
0.023254953285739222,True
0.008580035082542214,True
0.013302992722079555,True
0.012005422016665736,False
0.020236353747092994,True
0.011481240622245583,True
0.02071398150130442,True
0.018839582316123756,False
0.01189968957571725,True
0.019181020638034146,True
0.008560040585243019,True
0.023121225258395474,True
0.004879073878810206,False
0.019595397850558558,True
0.005089579364344874,True
0.009675830952369483,True
0.020529173723899636,True
0.00615644588141183,False
0.015487473389193812,True
0.005018695911452571,True
0.018702881685935768,True
0.012925097815238746,True
0.005213529130503932,False
0.013827134033725062,False
0.006544837614581385,True
0.024649955650851527,True
0.006590041538760462,True
0.010925591341697486,True
0.007373344561145106,False
0.011042489401542458,True
0.014723384758517543,True
0.0067179821935151015,False
0.00758408989577035,True
0.018736589304649148,True
0.009235218636237892,True
0.02155700670882395,True
0.024284761330172818,True
0.02268322264357737,True
0.02598567282363108,True
0.013043578020774636,True
0.007773856779620448,True
0.023933481117770473,True
0.007587615958892616,True
0.012937745949313443,False
0.015026715179965297,True
0.015493682734214578,True
0.020139799973056118,True
0.020099003664695535,True
0.017736982246920864,True
0.010080917736575405,True
0.011627718321525368,True
0.004833595713660517,True
0.020114486595675746,True
0.0049086005893204596,False
0.009816751381442348,True
0.020169466845237526,True
0.018605053774558816,True
0.01195828425093821,True
0.005041923483893672,True
0.014070719620272915,False
0.01300459944411448,True
0.014132697931968483,True
0.020955184837863246,True
0.019099555842124735,True
0.004901515325591364,False
0.008075605055377284,True
0.018692256828830044,False
0.011055286757194313,True
0.01878415288595895,True
0.01553096949263743,True
0.013554235359713833,True
0.014527937761985573,True
0.02532651220961741,True
0.013866937538668911,True
0.015126507660434047,True
0.0071515971627686414,True
0.01769273554488352,True
0.014760772577964577,True
0.00976221810980967,True
0.005597181936785975,False
0.0070023852792237195,True
0.005664904376551905,True
0.008672919174716274,True
0.019690817705833228,True
0.013053141495272915,True
0.019856531044528287,True
0.007417536875293055,True
0.015388575455233852,False
0.015021809450828347,True
0.01390374266310862,True
0.004827619632766047,True
0.01974185838370065,True
0.011769521137759488,True
0.012391034476005348,True
0.004833428403422633,True
0.013135293833457741,True
0.012196449629508766,True
0.0052711299863312635,False
0.014729225985252175,True
0.0054062705245469,True
0.006017672559306422,True
0.012355277411186012,True
0.023447481056735317,True
0.022687456957542214,True
0.026065140597068583,True
0.012200919052645962,True
0.016358490816795145,True
0.024912885567233364,True
0.017982018343650614,True
0.010536958118960658,True
0.005881630679652491,True
0.005545038363024989,False
0.01107838808699778,True
0.018115650049888406,True
0.004879837533519068,False
0.015849830500327858,False
0.025042301079318326,True
0.010347185484611306,True
0.021850639244601528,False
0.009201227537833962,True
0.013193859001681607,True
0.008315565010592739,True
0.01621577729849557,False
0.016685865275108132,True
0.011083591362521449,True
0.018103023401939186,True
0.014672154299461159,True
0.011027064196311744,False
0.012005357166812222,True
0.007782896658465662,True
0.01086667480139474,True
0.016666050812289515,True
0.00920371665625314,False
0.012097359053336892,True
0.02120522963210276,True
0.007990862032458582,True
0.0056680703368637946,True
0.005585863133952418,True
0.01297752081557444,True
0.005467644712016383,True
0.024661570421897684,True
0.010063798328921595,True
0.008827696701571743,True
0.00997059714003733,True
0.010383772722923073,True
0.004876291057154932,False
0.005116091510340968,True
0.0054442062583420665,True
0.007487451693103114,True
0.009671532503806863,True
0.014110306135856423,False
0.018078460566245826,True
0.010467216841422829,True
0.01883772360488108,False
0.02451178251906565,True
0.013782583586417946,True
0.016109513155662333,True
0.00819508161215524,True
0.007269767900988856,True
0.005235787531420985,False
0.02383832060500315,True
0.007709958931491175,True
0.01924999227194528,True
0.010310071341239723,False
0.01943961512252024,True
0.005771189948603908,False
0.011211119047843728,True
0.028220697304293912,True
0.023779322497092994,True
0.019758439919040003,False
0.018382857195579323,True
0.009293700329505715,True
0.02588898741408518,True
0.017680268160545142,True
0.00803018297819833,True
0.007379169365451136,True
0.02381594549819163,True
0.008220672985598842,True
0.016482582918845926,True
0.01472740446730784,True
0.011927621237479959,True
0.01299486722616891,True
0.009892299286567482,True
0.011060137621604713,True
0.014981982132479947,True
0.004847746094748774,False
0.023513578316256802,True
0.019593727013156214,True
0.014358657738253872,True
0.015254847427890102,True
0.005706928035304346,True
0.005773952862307826,True
0.005674820801303187,True
0.02711156072287301,True
0.015831557146751198,True
0.027492849251315395,True
0.01642720400496653,True
0.004930826505706111,True
0.012615481277987759,True
0.01840397824911813,True
0.011902807585441384,True
0.012539518706046852,False
0.012435846201621803,True
0.014465591332003872,True
0.006829518934771815,True
0.015987578293368616,True
0.013356118551933083,True
0.018915657898471157,True
0.021687538048312464,True
0.01463325869246653,False
0.010462107054435524,False
0.014225622050010475,False
0.010561778446719447,True
0.014042327276908668,True
0.01635830201773385,True
0.024181707283541957,True
0.004986994346663752,True
0.012021796099387918,False
0.016257112404391566,True
0.008777429930412087,True
0.025218261620089808,True
0.006028709312960902,True
0.007104939600512782,True
0.009043678871833596,False
0.02385866918234567,True
0.011875673166953834,True
0.009772177330695901,False
0.011121096512362759,True
0.005443125626132288,True
0.008267281643592628,True
0.009858163468086037,True
0.01711118974356393,True
0.0053730162587616835,True
0.01736904322310618,True
0.02405598249106149,False
0.012029949061118874,True
0.006717367073581019,True
0.01729824914602975,True
0.016699368378207485,False
0.015891404053256314,True
0.012525803467318812,True
0.011190320841514383,True
0.015221565119468483,True
0.02272363462118844,True
0.007266763350055018,False
0.012707764498435768,True
0.004964839538619319,True
0.023919684282981666,True
0.004884144565150538,False
0.007906319996402063,True
0.015064760081016334,True
0.006635388514087,True
0.006558817287967005,True
0.013290199181124965,True
0.013941706053458961,False
0.005905791303202906,True
0.018592346064292702,True
0.011236348978721413,True
0.019355574480735573,True
0.022942545763694557,True
0.004955148061797419,False
0.019965627571627894,True
0.005718731423899928,True
0.019962781779014383,True
0.004893000861689845,False
0.011492324730441372,True
0.019398780724093716,True
0.012144945971214089,True
0.008725538631961146,True
0.012879414908134254,True
0.019104382416293423,True
0.0071683176961396125,True
0.016217039934837137,True
0.02068677126570872,True
0.00525217010645608,False
0.02726823606161813,False
0.013103032967135707,True
0.01580401601462106,True
0.02451981725363473,True
0.0051500659194443615,True
0.010472689053103725,True
0.008303096195742885,False
0.0236376017537568,True
0.012157734743797097,True
0.01793297850295237,True
0.006252412458941737,True
0.022131566902682583,True
0.009733078829490456,True
0.013678993097984109,True
0.020838778368675027,True
0.011531639925681863,True
0.010948963066623012,True
0.01080378760962228,True
0.009105973145053188,True
0.012046229263827602,True
0.010562315336906228,True
0.015658581606590064,True
0.004895940264746943,True
0.010268536945864956,True
0.02235125815077952,True
0.020691917292320047,True
0.019070295235202112,True
0.021284467598483365,True
0.011148932358310024,True
0.0048390826788399606,True
0.007785683294818202,True
0.021065933100425514,True
0.02754809652968577,False
0.016243974558555398,False
0.009694409481727395,True
0.023678497215792935,True
0.015402106186435024,True
0.009766287199699197,True
0.011299039265200893,True
0.017067804209434302,True
0.018193222872459208,True
0.012374300829612526,True
0.009090977541648658,True
0.004807828446910182,False
0.005343702098414698,True
0.017862357040927212,True
0.0066084484067414195,True
0.005975744148776331,True
0.004857582828089992,False
0.008668730131828102,True
0.004901712497756281,True
0.012114793173515114,False
0.0144428156535261,True
0.0050535575356934455,False
0.023117333285056864,True
0.02412410535483102,True
0.025238810412132058,False
0.014524560829684535,True
0.010748102566287318,False
0.019748693339072976,True
0.020635754458152567,True
0.012373794428550515,True
0.010922865740501199,True
0.023626079460665982,True
0.0251764258351777,True
0.019098083368980202,True
0.01635574518843821,False
0.01590688215895823,True
0.022862665077731412,True
0.015050579926059047,True
0.011908662192069801,True
0.006384736677691737,False
0.005520182630107203,False
0.017721299044334206,True
0.01771490275069407,True
0.011729683748924049,True
0.011134953848563943,True
0.009377810351096902,True
0.013587915321872035,True
0.006297352453753749,True
0.020228664271079812,True
0.00757436146406869,True
0.00509083046583871,True
0.004903375348136225,True
0.019513715616905007,True
0.022774099251315395,True
0.004996027728602686,True
0.013823437592074673,False
0.018268700472556864,True
0.0074213602463834615,True
0.016171451469943324,True
0.005242902895495692,True
0.019574299713656703,True
0.008553316227638039,True
0.010607672592685025,False
0.017679847590171608,True
0.021257457634494107,False
0.02290729033156565,True
0.01882172479300241,True
0.012573608748161111,True
0.016276520601951394,True
0.01021942459746531,True
0.013857802292392056,True
0.006990360161349574,True
0.015543619982444558,True
0.020285004488670145,True
0.011660127064273159,True
0.009137317530357155,True
0.011033545872256557,True
0.009194225899421486,True
0.009014121882163795,False
0.01724343477889231,True
0.017102784058139125,True
0.01985975729628733,True
0.004897741755530634,False
0.011178430458590786,False
0.018998879305564674,True
0.021598942629539285,False
0.014630401512667934,True
0.020087372652732645,True
0.009516862293765346,False
0.009330493323051248,False
0.013591195933067117,True
0.016201968065940653,True
0.02282412611647776,True
0.016681632896945277,True
0.021324989220187465,True
0.008945364109718117,True
0.00713751425413827,True
0.006395661493823329,True
0.02094104566244821,True
0.01897508227034739,False
0.018563268534385474,True
0.01318215834304026,True
0.025818206688449183,True
0.004915334006831446,False
0.014171096674644265,True
0.01414353551535348,True
0.014628920428001199,True
0.016569419733726297,True
0.006948998114154139,True
0.005212822219416896,True
0.009123992344424526,True
0.006022248169467249,True
0.005521361609980861,True
0.01786803709670237,True
0.022516645332858364,True
0.024533986946627895,True
0.010364942423545631,True
0.008459434382163795,True
0.017349608322665494,True
0.006692952534243861,True
0.014317386500083717,True
0.02248557554885081,True
0.02364378537802438,True
0.004854054829165736,True
0.01826761805220774,True
0.006790434500262538,True
0.00546047522692422,True
0.005401402017161647,True
0.007808050533816615,True
0.01194780387549142,False
0.00543990912108163,True
0.005324889680430689,True
0.0116958989110444,True
0.010512581221305642,True
0.02086826123862008,False
0.008668664833590786,True
0.019058778635703835,False
0.02003267182974557,True
0.005015091737792292,False
0.010790494820163051,True
0.029227230898582254,True
0.01746656881972483,True
0.010875866762840065,True
0.004860542973563472,False
0.006246543785617152,False
0.006784506460711756,True
0.004891449114367762,True
0.005199149629161158,True
0.0215903662648652,True
0.021481243006431373,True
0.017727561823570045,True
0.00537511875300149,True
0.015023445002280984,True
0.009323222986900123,True
0.014815739504539285,True
0.005004857799098292,False
0.008163641354129116,True
0.004946993311927119,True
0.020374631783053678,True
0.00490973629622201,True
0.014366477867648404,True
0.02087770163222483,True
0.013189680000827113,True
0.011510949513003627,True
0.012316742798373501,False
0.008635046116554055,False
0.017412102572166237,True
0.005110600670859614,True
0.018056766382896217,True
0.014045730940543923,True
0.01502676477102975,True
0.025817583910667213,True
0.020252124687716762,True
0.019561814181052958,True
0.005108388265654841,False
0.016797064682528774,False
0.013541425577842508,True
0.022361649386131083,True
0.02009756933852366,False
0.009152404181205543,True
0.004875107487723628,True
0.02374601446791819,True
0.01182876720099191,False
0.025038159243308815,True
0.020120386978671353,True
0.02145046888991526,True
0.01691451727553538,True
0.009634840389773648,True
0.007146749636218348,True
0.0048946581092331794,False
0.019357563845359596,True
0.013559653631889138,False
0.01177192201285104,True
0.010950347801730435,True
0.016122323862754615,True
0.007277431150958339,True
0.02209606920882395,False
0.005100814363047877,False
0.014478436342918191,True
0.012391866080009254,True
0.02151948537497262,True
0.016454033752963344,True
0.008297437779151711,True
0.02077113997145823,False
0.023885916582786354,True
0.0121472834269636,True
0.009282712837741177,True
0.01087204395934275,False
0.005635515710398951,False
0.01808871831564645,True
0.009053985020205775,True
0.012092380396568092,True
0.0166144465129011,True
0.013999900690757546,True
0.010194496981345925,True
0.01796881949111155,True
0.016287885567233363,True
0.014268761507713112,True
0.02228025998739938,True
0.005046137770697871,False
0.01635194959311227,False
0.006640952965304652,True
0.01090975891753367,True
0.009389979235374246,True
0.02733883847861032,True
0.012941540590965065,True
0.014756292244479458,False
0.0050503949728463084,True
0.007484058043048182,True
0.0071447516885254775,True
0.0192063015620344,True
0.006824538609072962,True
0.00532944848208169,True
0.01964787187247018,True
0.0208264445271943,True
0.020616059176170144,True
0.008670898338839808,True
0.009093634983584682,True
0.011441831966922085,False
0.016252933403537076,True
0.004951418837592402,True
0.012598819605552468,True
0.012058054796897682,True
0.007946178666793617,True
0.0102375310580366,True
0.018962170473777566,False
0.005224226495311061,False
0.01167759885458688,True
0.006916518112704554,True
0.013869398972079556,True
0.010443233362876687,True
0.022141804568015847,True
0.01659099089308909,True
0.005237221261546412,True
0.0060415277686570075,True
0.01617934309645823,True
0.009508026472770485,False
0.012435983053886207,True
0.020739015480563443,True
0.019362452379905495,True
0.010853839270316872,True
0.012783767096244606,True
0.005094166120574274,True
0.025380676170871058,True
0.010512093922183314,True
0.004883679052874843,True
0.015838200442039284,True
0.01874063765212229,True
0.011720636240684304,True
0.005615576407000819,True
0.008874854199134622,True
0.011409407040164273,True
0.026031070610568325,True
0.010591250797793666,True
0.005229636332080165,True
0.02482268514303903,True
0.01850230681105784,True
0.010979688517295631,True
0.00904023494391183,True
0.014159562937461647,True
0.008813638321601662,True
0.012741396805331508,True
0.01902168642684153,True
0.004912790140197077,True
0.02189641751913766,True
0.01526126276656321,False
0.021871175638877662,True
0.010106562725745949,True
0.01170248829528025,True
0.014495123764560023,False
0.021140262505099573,True
0.0231607951131318,True
0.00493305047421197,True
0.017957073084556373,True
0.015519917360984598,True
0.005848537942454615,True
0.011170041462466519,False
0.009341195456229958,True
0.007493262430712977,False
0.019101965777122292,False
0.006623056789920131,True
0.008664903513633523,True
0.014728790184542935,True
0.011083826443240444,True
0.01522206770583323,True
0.005193541547343531,False
0.0056930178609345345,True
0.010547854801699917,True
0.00493566974072198,True
0.010173412672721658,True
0.005160386165663997,True
0.018829573504173074,True
0.008223405739352504,True
0.004907422026679317,False
0.008197499653384488,True
0.004858789524123469,True
