-0.934118,0.480432
-0.931453,0.480177
-0.928788,0.479434
-0.926123,0.478290
-0.923458,0.476913
-0.920792,0.475468
-0.918127,0.474058
-0.915462,0.472720
-0.912797,0.471457
-0.910132,0.470267
-0.907467,0.469143
-0.904802,0.468082
-0.902137,0.467079
-0.899472,0.466131
-0.896807,0.465236
-0.894142,0.464389
-0.891477,0.463589
-0.888811,0.462834
-0.886146,0.462121
-0.883481,0.461448
-0.880816,0.460813
-0.878151,0.460216
-0.875486,0.459654
-0.872821,0.459126
-0.870156,0.458630
-0.867491,0.458165
-0.864826,0.457731
-0.862161,0.457326
-0.859496,0.456949
-0.856830,0.456598
-0.854165,0.456274
-0.851500,0.455975
-0.848835,0.455701
-0.846170,0.455450
-0.843505,0.455223
-0.840840,0.455018
-0.838175,0.454834
-0.835510,0.454672
-0.832845,0.454530
-0.830180,0.454408
-0.827514,0.454306
-0.824849,0.454223
-0.822184,0.454158
-0.819519,0.454111
-0.816854,0.454082
-0.814189,0.454071
-0.811524,0.454076
-0.808859,0.454099
-0.806194,0.454137
-0.803529,0.454191
-0.800864,0.454262
-0.798199,0.454347
-0.795533,0.454448
-0.792868,0.454564
-0.790203,0.454694
-0.787538,0.454839
-0.784873,0.454998
-0.782208,0.455171
-0.779543,0.455358
-0.776878,0.455559
-0.774213,0.455773
-0.771548,0.456001
-0.768883,0.456241
-0.766218,0.456495
-0.763552,0.456762
-0.760887,0.457042
-0.758222,0.457334
-0.755557,0.457639
-0.752892,0.457956
-0.750227,0.458286
-0.747562,0.458628
-0.744897,0.458983
-0.742232,0.459349
-0.739567,0.459728
-0.736902,0.460119
-0.734237,0.460522
-0.731571,0.460936
-0.728906,0.461363
-0.726241,0.461802
-0.723576,0.462252
-0.720911,0.462714
-0.718246,0.463188
-0.715581,0.463674
-0.712916,0.464172
-0.710251,0.464682
-0.707586,0.465203
-0.704921,0.465736
-0.702256,0.466281
-0.699590,0.466838
-0.696925,0.467407
-0.694260,0.467987
-0.691595,0.468580
