Ereco,mask,side
0.000432582733154297,False,1
0.00248870092773438,False,
0.000445015991210938,False,
0.0015759189453125,False,
0.0044548359375,False,
0.000524231018066406,False,
0.000794470092773438,False,
0.000140308532714844,False,
0.00122975402832031,False,
0.000953343322753906,False,
0.000489427185058594,False,
0.00160904418945313,False,
0.00197996826171875,False,
0.00178479528808594,False,
0.00087214501953125,False,
0.000948747619628906,False,
0.000176467895507813,False,
0.000715538024902344,False,
0.00112792700195313,False,
0.00001825399971008,False,
0.000188139007568359,False,
0.000209795516967773,False,
0.000134620422363281,False,
0.000308058654785156,False,
0.000152994995117188,False,
0.000193757995605469,False,
0.000903997253417969,False,
0.00101657702636719,False,
0.000395945495605469,False,
0.000414869689941406,False,
0.00149462805175781,False,
0.000556576354980469,False,
0.00262596923828125,False,
0.00120993896484375,False,
0.0050243720703125,False,
0.000022515899658203,False,
0.00105608764648438,False,
0.00158246350097656,False,
0.000124997520446777,False,
0.00010086937713623,False,
0.005686810546875,False,
0.00348592504882812,False,
0.00433500390625,False,
0.000410836212158203,False,
0.00128925341796875,False,
0.000527889465332031,False,
0.000496535400390625,False,
0.000114974998474121,False,
0.000068748680114746,False,
0.0055662587890625,False,
0.000154425994873047,False,
0.000200458740234375,False,
0.000147015335083008,False,
0.00454068505859375,False,
0.0022271240234375,False,
0.000772832885742188,False,
0.00011058464050293,False,
0.000329938262939453,False,
0.000110598083496094,False,
0.000472757995605469,False,
0.00007987986755371,False,
0.00623363232421875,False,
0.00117721655273438,False,
0.000122111999511719,False,
0.000412185302734375,False,
0.000917241821289062,False,
0.000178962905883789,False,
0.00178070202636719,False,
0.00148836999511719,False,
0.000754561584472656,False,
0.00111318798828125,False,
0.000137139099121094,False,
0.00567799853515625,False,
0.000361700988769531,False,
0.00169689294433594,False,
0.000121619453430176,False,
0.000106879081726074,False,
0.000164350006103516,False,
0.000202916015625,False,
0.00159869921875,False,
0.000164399566650391,False,
0.00055225,False,
0.000547192016601562,False,
0.000089243179321289,False,
0.002755759765625,False,
0.00109535900878906,False,
0.000025245100021362,False,
0.0012492060546875,False,
0.00061417529296875,False,
0.00110241027832031,False,
0.000312262298583984,False,
0.000160503921508789,False,
0.00055547998046875,False,
0.00136654699707031,False,
0.00268423974609375,False,
0.000819129028320313,False,
0.0005950654296875,False,
0.000036752101898193,False,
0.000161931427001953,False,
0.00434819677734375,False,
0.000478549011230469,False,
0.00194339904785156,False,
0.00167290002441406,False,
0.000107975257873535,False,
0.00313646899414063,False,
0.000107652076721191,True,
0.002596650390625,False,
0.000217291976928711,False,
0.000096888320922852,False,
0.000825368591308594,False,
