Ereco,mask,side
0.00474265576171875,True,
0.000496640014648438,True,
0.0056251201171875,True,
0.00454400634765625,True,
0.00268531982421875,True,
0.00118470495605469,True,
0.000120686080932617,True,
0.000155973007202148,True,
0.000849146179199219,True,
0.000365731903076172,True,
0.000261569000244141,True,
0.000111090118408203,True,
0.000122220077514648,True,
0.000847138000488281,True,
0.000223117416381836,True,
0.00117468005371094,True,
0.000343204681396484,True,
0.00335834912109375,True,
0.000473440185546875,True,
0.000276140014648437,True,
0.000121716743469238,True,
0.000995304748535156,True,
0.00163988854980469,True,
0.00188823400878906,True,
0.000981815979003906,True,
0.00343876293945313,True,
0.00792655322265625,True,
0.000210459274291992,True,
0.00118413195800781,True,
0.000130751373291016,True,
0.00397275390625,True,
0.000137557006835938,True,
0.0016589150390625,True,
0.00120107702636719,True,
0.000273608428955078,True,
0.00066274169921875,True,
0.000026586780548096,True,
0.00122872912597656,True,
0.00062339697265625,True,
0.000117143676757813,True,
0.00147235693359375,True,
0.000412372009277344,True,
0.000098287742614746,True,
0.000869051513671875,True,
0.000120782081604004,True,
0.000146845809936523,True,
0.000170190002441406,True,
0.00001862808036804,True,
0.000252343002319336,True,
0.00104208276367188,True,
0.000159702896118164,True,
0.000324983001708984,True,
0.000113757080078125,True,
0.000461657012939453,True,
0.003197384765625,True,
0.00014544807434082,True,
0.000590932006835938,True,
0.000365450927734375,True,
0.000868512023925781,True,
0.00140447912597656,True,
0.00117337390136719,True,
0.00126071533203125,True,
0.0063776806640625,True,
0.00195151904296875,True,
0.000372501007080078,True,
0.000094984443664551,True,
0.000148206985473633,True,
0.000080433998107910,True,
0.000394492095947266,True,
0.000202064804077148,True,
0.000328416107177734,True,
0.00413779248046875,True,
0.00070988427734375,True,
0.000280112670898438,True,
0.000283447998046875,True,
0.00253749536132812,True,
0.00169914794921875,True,
0.00123883642578125,True,
0.00135050048828125,True,
0.000482484008789062,True,
0.000545403686523438,True,
0.000295535095214844,True,
0.00231818530273437,True,
0.00202847961425781,True,
0.00063577001953125,True,
0.000949328979492188,True,
0.000221020004272461,True,
0.000160900894165039,True,
0.000114877296447754,True,
0.000156660675048828,True,
0.000585880065917969,True,
0.00145624877929688,True,
0.00358132495117187,True,
0.000755125,True,
0.000385634185791016,True,
0.00145691333007813,True,
0.0077932333984375,True,
0.000173914703369141,True,
0.000769458984375,True,
0.000043122760772705,True,
0.0036774951171875,True,
0.000516197998046875,True,
0.00102151489257813,True,
0.00441798974609375,True,
0.000335542999267578,True,
0.00280990234375,True,
0.00104784997558594,True,
0.0049498623046875,True,
0.00010428800201416,True,
0.00118659619140625,True,
0.000439038604736328,True,
0.000734539978027344,True,
0.00019752799987793,True,
0.0022610810546875,True,
0.000165352005004883,True,
0.00142613000488281,True,
0.000073048179626465,True,
0.000196083755493164,True,
0.00276092529296875,True,
0.000740433898925781,True,
0.00555332470703125,True,
0.00016966162109375,True,
0.000083060508728027,True,
0.000828377807617188,True,
0.006714119140625,True,
0.00439785400390625,True,
0.00595810009765625,True,
0.0043839580078125,True,
0.004399623046875,True,
0.000139614395141602,True,
0.00110085900878906,True,
0.000110658340454102,True,
0.000127140678405762,True,
0.00251300048828125,True,
0.000964060180664063,True,
0.000846596008300781,True,
0.000105289947509766,True,
0.006945140625,True,
0.000121124473571777,True,
0.00385169482421875,True,
0.000189042999267578,True,
0.00010328099822998,True,
0.00211745849609375,True,
0.000441515014648438,True,
0.0058973662109375,True,
0.00101215399169922,True,
0.000318641998291016,True,
0.000465025360107422,True,
0.000393109588623047,True,
0.000065148941040039,True,
0.000473428985595703,True,
0.000121427001953125,True,
0.0010441259765625,True,
0.00528613330078125,True,
0.000273321014404297,True,
0.00300785107421875,True,
0.00478883642578125,True,
0.004262587890625,True,
0.00309958984375,True,
0.000480584014892578,True,
0.000691752014160156,True,
0.00242303002929687,True,
0.000526845642089844,True,
0.000090089103698730,True,
0.000211394897460938,True,
0.00210888891601562,True,
0.000104023979187012,True,
0.0005672919921875,True,
0.00320788891601563,True,
0.00223968798828125,True,
0.000099447502136231,True,
0.00111076257324219,True,
0.00278127709960938,True,
0.000280187713623047,True,
0.000556424682617188,True,
0.0021310908203125,True,
0.00228735595703125,True,
0.000103355079650879,True,
0.000100549140930176,True,
0.000248589004516602,True,
0.00537508203125,True,
0.000110235397338867,True,
0.000127575698852539,True,
0.000059559200286865,True,
0.000275005004882812,True,
0.000186136276245117,True,
0.000469894012451172,True,
0.000175320999145508,True,
0.000165424301147461,True,
0.00518680224609375,True,
0.000861245971679688,True,
0.000636489196777344,True,
0.00581266455078125,True,
0.0066083349609375,True,
0.000415389099121094,True,
0.000308501251220703,True,
0.000624425109863281,True,
0.000125164001464844,True,
0.00660539501953125,True,
0.00185337951660156,True,
0.000122004043579102,True,
0.000121499969482422,True,
0.00248611938476562,True,
0.000092874542236328,True,
0.000019474399566650,True,
0.00117874401855469,True,
0.00058403759765625,True,
0.000126611000061035,True,
0.0037087548828125,True,
0.000129329742431641,True,
0.00000598894977570,True,
0.00006930187225342,True,
0.00102053637695313,True,
0.00136675598144531,True,
0.005158048828125,True,
0.0024535390625,True,
0.00025575,True,
0.00200973657226562,True,
0.000096727996826172,True,
0.00234416723632813,True,
0.000085986183166504,True,
0.00008817613983154,True,
0.00232019506835937,True,
0.000254835998535156,True,
0.0058869248046875,True,
0.00143275622558594,True,
0.000206319961547852,True,
0.000741739013671875,True,
0.000112644203186035,True,
0.000473879791259766,True,
0.000189044998168945,True,
0.000103585479736328,True,
0.000172873001098633,True,
0.00241302026367187,True,
0.00239117309570313,True,
0.000972036987304688,True,
0.000829109375,True,
0.000216697006225586,True,
0.000367308288574219,True,
0.000171939407348633,True,
0.00156079504394531,True,
0.00232430908203125,True,
0.000177319717407227,True,
0.00337767309570313,True,
0.000461321899414063,True,
0.00104732299804688,True,
0.00268192333984375,True,
0.000098398338317871,True,
0.000011703619956970,True,
0.001316875,True,
0.000674663330078125,True,
0.000144094741821289,True,
0.000209824798583984,True,
0.000418684997558594,True,
0.00450845703125,True,
0.000099813903808594,True,
0.000136282669067383,True,
0.00529785302734375,True,
0.000142438995361328,True,
0.000864751586914062,True,
0.0005855009765625,True,
0.000397480987548828,True,
0.000279283996582031,True,
0.00252827709960937,True,
0.00128263134765625,True,
0.000451587188720703,True,
0.000136322006225586,True,
0.000208098999023438,True,
0.000162120864868164,True,
0.000190220993041992,True,
0.00010591300201416,True,
0.00100572998046875,True,
0.000201406997680664,True,
0.000142701522827148,True,
0.000191930358886719,True,
0.0052694873046875,True,
0.000794317016601562,True,
0.000478811065673828,True,
0.00100784832763672,True,
0.00138022900390625,True,
0.00007586975860596,True,
0.000098868507385254,True,
0.000095443290710449,True,
0.00014517919921875,True,
0.000109214080810547,True,
0.00218248193359375,True,
0.000278829010009766,True,
0.000001882789969444,True,
0.00170928820800781,True,
0.000815790710449219,True,
0.00112386999511719,True,
0.000976098022460937,True,
0.000033816001892090,True,
0.00395626342773437,True,
0.000097637619018555,True,
0.00216544360351562,True,
0.00119821655273438,True,
0.000213628494262695,True,
0.000708606018066406,True,
0.000402025421142578,True,
0.000765872009277344,True,
0.004810630859375,True,
0.00250425805664063,True,
0.00176645495605469,True,
0.005868970703125,True,
0.000343554992675781,True,
0.000633650024414063,True,
0.00215739208984375,True,
0.000114520736694336,True,
0.000339622100830078,True,
0.00319723266601562,True,
0.0007326083984375,True,
0.004471671875,True,
0.00391189135742187,True,
0.00011012979888916,True,
0.000109228080749512,True,
0.000435399505615234,True,
0.00298996875,True,
0.000091221298217773,True,
0.000093006500244141,True,
0.000315503997802734,True,
0.000303217895507812,True,
0.000932907409667969,True,
0.00014312841796875,True,
0.000154585739135742,True,
0.00402970288085938,True,
0.000400369201660156,True,
0.0007840615234375,True,
0.000091577499389648,True,
0.000260413635253906,True,
0.000135138000488281,True,
0.00144969604492188,True,
0.0045772001953125,True,
0.00106184399414063,True,
0.00010368335723877,True,
0.000590896301269531,True,
0.00217186352539062,True,
0.00185555456542969,True,
0.000096441581726074,True,
0.00531258251953125,True,
0.000111076850891113,True,
0.00115932299804688,True,
